latitude,longitude,altitude,geometry,@osmId,@snapshotTimestamp,amenity,shop,layer,path
52.5288404,13.385434,,Point,node/2266030779,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4738733,13.4226721,,Point,node/2295240222,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.55029589999998,13.3635321,,Point,node/2300052130,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5516922,13.3650909,,Point,node/2308657233,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4797107,13.4284116,,Point,node/2325417278,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.471595,13.4427307,,Point,node/2329465042,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.550607,13.363522,,Point,node/2390734924,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.486341799999984,13.3636771,,Point,node/2451154239,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5004839,13.4225958,,Point,node/2464442840,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4730202,13.4253585,,Point,node/2475561025,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.47318369999998,13.426909,,Point,node/2475561026,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4747729,13.4223976,,Point,node/2476384360,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4865933,13.4320754,,Point,node/2483506734,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4880065,13.3868088,,Point,node/2495554363,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4886356,13.3918258,,Point,node/2495554575,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4898238,13.3899477,,Point,node/2496651175,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4903858,13.3870441,,Point,node/2496651187,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53328649999999,13.4245632,,Point,node/2524502813,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.492832499999984,13.3818609,,Point,node/2539491540,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4762529,13.4417298,,Point,node/2592145046,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5517425,13.4155869,,Point,node/2608191171,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4977242,13.4248322,,Point,node/2619877112,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4933515,13.3814005,,Point,node/2676736128,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5580237,13.3893127,,Point,node/2752211185,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4992668,13.4197773,,Point,node/2789114069,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5321033,13.3990408,,Point,node/2861845760,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5030199,13.4298656,,Point,node/2862857952,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4999,13.4412052,,Point,node/2873103101,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4937182,13.3951962,,Point,node/2925991301,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49312229999999,13.3950458,,Point,node/2925991601,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54542919999999,13.4168361,,Point,node/2930781804,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.488283,13.3692589,,Point,node/3072942133,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.537527,13.4118777,,Point,node/3095237129,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5370973,13.411919,,Point,node/3095237929,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5336828,13.4050962,,Point,node/3095249771,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5298949,13.4043349,,Point,node/3098125032,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.528924199999985,13.4076092,,Point,node/3098125129,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.52930339999999,13.4052548,,Point,node/3098126378,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.48206349999999,13.425089,,Point,node/3110350780,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49317159999999,13.384595,,Point,node/3136935125,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4932202,13.3843452,,Point,node/3136948129,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4919155,13.3831245,,Point,node/3163411214,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.493286099999985,13.3954671,,Point,node/3163977143,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4930238,13.397891,,Point,node/3163977145,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.487401099999985,13.4254817,,Point,node/3167654651,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.479883,13.425587,,Point,node/3184684224,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5013028,13.4424795,,Point,node/3210398601,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4778422,13.4394686,,Point,node/3235966198,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4879284,13.3904227,,Point,node/3294649893,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4750423,13.424843,,Point,node/3409258743,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4742607,13.4261908,,Point,node/3409258745,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.47414469999999,13.425115,,Point,node/3409258746,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4739351,13.425172,,Point,node/3409258747,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.48173409999998,13.3615501,,Point,node/3446931211,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.554895,13.4150628,,Point,node/3465036386,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5400295,13.4146772,,Point,node/3518024327,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.52404589999998,13.4090377,,Point,node/3600762160,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5287382,13.4087694,,Point,node/3610743329,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4926599,13.3666463,,Point,node/3632387192,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4877517,13.3597959,,Point,node/3632641428,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5310506,13.4266317,,Point,node/3727439535,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5348162,13.4239667,,Point,node/3727835831,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.55525859999999,13.3774088,,Point,node/3757292288,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5003774,13.4176155,,Point,node/3782378336,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.500533099999984,13.3631433,,Point,node/3837626622,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5223889,13.3872773,,Point,node/3854309286,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5239343,13.4073023,,Point,node/3895254717,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5419605,13.4392511,,Point,node/3900932274,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5372167,13.4176079,,Point,node/3900932278,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53892459999999,13.4103641,,Point,node/3901335180,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5158984,13.4452962,,Point,node/3913578099,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53224029999998,13.3952209,,Point,node/3937876097,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4856544,13.4230065,,Point,node/3951696518,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49011909999999,13.3904778,,Point,node/3959165591,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4789992,13.4384993,,Point,node/4024075039,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5005879,13.4222028,,Point,node/4034138663,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5412806,13.3983776,,Point,node/4095732754,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4739027,13.4428019,,Point,node/4107184389,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.548287399999985,13.4161076,,Point,node/4128343505,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.540447299999975,13.4030041,,Point,node/4135782723,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53153119999998,13.4375183,,Point,node/4152750589,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5315419,13.4288757,,Point,node/4152849690,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5136371,13.3812601,,Point,node/4188093972,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.48635189999999,13.4460766,,Point,node/4234437066,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5444347,13.3716422,,Point,node/4383654012,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54818669999999,13.3671,,Point,node/4394498775,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4807077,13.3604004,,Point,node/4397592172,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4812649,13.3604752,,Point,node/4439286054,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5386496,13.423443,,Point,node/4443619189,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.492695799999986,13.4258352,,Point,node/4452258490,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5035133,13.3624857,,Point,node/4459480390,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5440721,13.3692902,,Point,node/4553693389,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.475719099999985,13.4220857,,Point,node/4565145424,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5391513,13.4208495,,Point,node/4614152060,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.48065439999998,13.4262171,,Point,node/4620678131,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4861427,13.4306488,,Point,node/4637884387,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.529552299999985,13.4027352,,Point,node/4640741977,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.492003299999986,13.3645867,,Point,node/4654410911,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.491536,13.4286219,,Point,node/4657374385,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5351478,13.4359721,,Point,node/4715478298,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4852575,13.3649875,,Point,node/4723754689,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54191959999998,13.3720828,,Point,node/4770177697,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.526881199999984,13.3873575,,Point,node/4813445332,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5019577,13.4172128,,Point,node/4818152389,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5225511,13.4079444,,Point,node/4866118021,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5315315,13.3884325,,Point,node/4945925189,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49120629999999,13.4159866,,Point,node/4956149862,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5014651,13.3888099,,Point,node/5036103422,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4855174,13.4291483,,Point,node/5075144862,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.48527569999999,13.4290998,,Point,node/5075147517,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.507508499999986,13.3894811,,Point,node/5133857264,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.486880099999986,13.4291478,,Point,node/5249366021,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.47594279999998,13.4408419,,Point,node/5324065566,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5535168,13.4064071,,Point,node/5337905712,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4930462,13.3871533,,Point,node/5349358027,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4974144,13.4245748,,Point,node/5352672729,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4975324,13.4241772,,Point,node/5352672812,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4984024,13.4254432,,Point,node/5352672816,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5537878,13.4080064,,Point,node/5403962643,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5538583,13.4069074,,Point,node/5403962648,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49905549999998,13.4454679,,Point,node/5486309587,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4975414,13.441513,,Point,node/5486696110,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49914529999999,13.4408478,,Point,node/5489585702,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5506106,13.3804243,,Point,node/5612016527,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54364709999999,13.4244909,,Point,node/5635789714,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5442338,13.4220937,,Point,node/5635827729,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.49156,13.3908695,,Point,node/5777142583,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4852839,13.3752484,,Point,node/5940455990,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4911247,13.4248967,,Point,node/5997581379,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4852063,13.3746694,,Point,node/6025218329,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.52147459999998,13.411591,,Point,node/6074181222,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54172,13.564942,,Point,node/347036901,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.55005459999999,13.5702989,,Point,node/363902860,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.546549,13.5584901,,Point,node/387850601,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4975967,13.5780504,,Point,node/403749819,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.51226659999998,13.5887804,,Point,node/411550898,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53948939999999,13.5891986,,Point,node/472375118,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5299438,13.547241,,Point,node/644711456,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.545914,13.554491,,Point,node/794059331,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5216865,13.5894805,,Point,node/1115404048,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5222213,13.5908324,,Point,node/1115406483,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.538985699999984,13.6030647,,Point,node/3622843341,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5578486,13.5560978,,Point,node/3859687683,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54647479999998,13.5517157,,Point,node/4917296765,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5133032,13.5541567,,Point,node/4968743795,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5279568,13.5698349,,Point,node/5516818521,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5289508,13.5586693,,Point,node/6085746566,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4879895,13.2634022,,Point,node/254992619,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.42864249999998,13.2155914,,Point,node/270814670,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5378459,13.2031388,,Point,node/286428617,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5422626,13.2034541,,Point,node/340141884,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.535043,13.2714358,,Point,node/394862703,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5385236,13.2025744,,Point,node/441303993,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5359362,13.2042742,,Point,node/443716342,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.523992399999976,13.1927188,,Point,node/448081807,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5428315,13.2026191,,Point,node/570869849,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5146178,13.2630838,,Point,node/667211326,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5165569,13.2599006,,Point,node/667211370,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5477417,13.2026625,,Point,node/674100934,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5479754,13.2031637,,Point,node/674100935,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5476845,13.185036,,Point,node/740152621,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5494874,13.2704884,,Point,node/1026420266,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.43569739999999,13.2588763,,Point,node/1075296013,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.414567,13.2534856,,Point,node/1080421916,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.548388,13.1985292,,Point,node/1095133440,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54465959999999,13.2461312,,Point,node/1389926122,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.54790829999999,13.2020233,,Point,node/1407679187,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.537425599999985,13.2647055,,Point,node/1411138892,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.548244099999984,13.203564,,Point,node/1411601696,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.535268,13.2710816,,Point,node/1419151787,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5365649,13.2227914,,Point,node/2287826230,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.435748099999984,13.2578136,,Point,node/2619196061,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5375644,13.1880147,,Point,node/2874673104,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5477418,13.1959654,,Point,node/3716859176,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5450672,13.203726,,Point,node/4317313107,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.548917699999976,13.2568143,,Point,node/4353925992,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.532648,13.2035785,,Point,node/4547010642,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5238434,13.1993359,,Point,node/4838900148,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5375321,13.1881167,,Point,node/5014522022,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5243903,13.1977857,,Point,node/5191728947,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5264941,13.1961119,,Point,node/5191728950,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.531035,13.1970648,,Point,node/5191728953,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.53142869999998,13.1973706,,Point,node/5191729406,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.532967499999984,13.1969944,,Point,node/5191729409,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.4347724,13.2626258,,Point,node/5409629501,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.5117245,13.269172,,Point,node/5564869063,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
52.551569299999976,13.2097217,,Point,node/5681332940,2019/01/01 00:00:00,pub,,pubs,/Users/Julian/PycharmProjects/AirBnB/pubs.geojson
